optimizer,estimator,generator,acquisitor,wn0,wn1,wn2,wn3,wp,vs0,vs1,vs2,vs3,cost,time_stamp
forest_minimize,ET,random,PI,1.3185151445958524e-06,1.8708790619128177e-06,3.7146179412709245e-06,6.647578536669777e-06,2.8401342992988478e-06,1.5763097563212183,1.6184087946430574,1.5940275278508949,1.5785011509430433,0.14106228499502166,223305-211102
forest_minimize,ET,random,gp_hedge,9.780664641975752e-07,8.909020897496395e-05,5.258134983484992e-05,3.586202896814473e-05,5.723242566844563e-06,1.8873591545947137,1.6210046653502457,1.6376113400199237,1.6542583977656602,0.17151608908497243,224050-211102
forest_minimize,ET,sobol,LCB,4.211732114821489e-07,7.596511120663366e-07,2.0653418533107116e-06,1.3460906456172742e-06,1.2824745030202597e-06,1.6570905610482336,1.6646824629585468,1.6078444356939294,1.6793441137190086,0.05652891032233926,224933-211102
forest_minimize,ET,sobol,EI,1.7227726040984437e-05,2.113131954757731e-05,5.5544818673024455e-05,0.00013617873378395207,4.646376182560392e-05,1.656905175960993,1.7391952929329264,1.694589810406888,1.663046718274376,0.09317393792435373,225713-211102
forest_minimize,ET,sobol,PI,1.2143629148747237e-05,2.6496479460564586e-05,9.290139915815097e-05,6.773699004024769e-05,3.630807994175498e-05,1.6881554108490766,1.6632045332543792,1.593323837078174,1.6409575984088502,0.07095667188874646,230453-211102
forest_minimize,ET,sobol,gp_hedge,9.39794352589448e-06,2.1748231540859466e-05,2.8241246493003617e-05,5.068958118747822e-05,2.8046164717132165e-05,1.6892027271677066,1.6536381353199363,1.6817692273704261,1.6707268116459615,0.057779940305473246,231235-211102
forest_minimize,ET,halton,LCB,5.072882690797179e-07,1.3607841253245047e-06,3.305975896939509e-06,4.6783098893267736e-05,1.9738702583832817e-06,1.7436974780660337,1.6847202513659012,1.6451009309938043,1.554540857404898,0.13865208547468644,232204-211102
forest_minimize,ET,halton,EI,4.618553801796648e-07,7.495388606393615e-06,1.0761413947197865e-05,2.2843961454806606e-05,2.6861978421562964e-06,1.8700206246694653,1.6586375801684379,1.6556684162789082,1.638628587446344,0.14890789919422276,232957-211102
forest_minimize,ET,halton,PI,1.8271090627661967e-06,2.5396421746239885e-06,7.4146935399024915e-06,6.622141677345817e-06,4.32196001975421e-06,1.6000004109332322,1.6511050298800098,1.5873776069122145,1.6304861979698377,0.0807520085240759,233747-211102
forest_minimize,ET,halton,gp_hedge,7.112962267933116e-07,1.3348112361256474e-06,1.5200769018035895e-06,3.109025796822767e-06,1.8828312356315024e-06,1.6409700589844718,1.6255636925253232,1.6754776480877978,1.6503690299511782,0.03594722819950362,234546-211102
forest_minimize,ET,hammersly,LCB,3.445885238879759e-06,2.334939714115309e-05,3.01312235486256e-05,5.1119224950548135e-05,1.560541809237193e-05,1.8217525550665765,1.6644871188322583,1.6743502510892714,1.6648356580931731,0.13662156550380586,235447-211102
forest_minimize,ET,hammersly,EI,4.71042680459809e-06,1.6543781695873654e-05,1.8071157780149518e-05,2.9940730711592103e-05,1.5261960074427038e-05,1.7149920442072573,1.6162468223526405,1.6549969951289416,1.6486825948473647,0.0636724982643598,000225-211103
